row_id,rally_uid,base_point,candidate_point,transition,source_dir,source,source_risk,base_depth,candidate_depth,base_side,candidate_side,same_depth,same_side,is_point0_addition,is_point0_removal,is_nonterminal_swap,is_rare_point_repair
1631,20568,7,8,7->8,v341_no_p0_point_pack,submission_v341_v340_no_p0_point_agreement_ensemble_v340_agree2_b36__v173action_v300server,high,long,long,left,middle,True,False,False,False,True,True
1656,20626,9,6,9->6,v341_no_p0_point_pack,submission_v341_v340_no_p0_point_agreement_ensemble_v340_agree2_b36__v173action_v300server,high,long,half,right,right,False,True,False,False,True,True
1658,20630,9,6,9->6,v341_no_p0_point_pack,submission_v341_v340_no_p0_point_agreement_ensemble_v340_agree2_b36__v173action_v300server,high,long,half,right,right,False,True,False,False,True,True
1660,20634,8,6,8->6,v341_no_p0_point_pack,submission_v341_v340_no_p0_point_agreement_ensemble_v340_agree2_b36__v173action_v300server,high,long,half,middle,right,False,False,False,False,True,True
1743,20830,8,9,8->9,v341_no_p0_point_pack,submission_v341_v340_no_p0_point_agreement_ensemble_v340_agree2_b36__v173action_v300server,high,long,long,middle,right,True,False,False,False,True,True
1804,20967,7,8,7->8,v341_no_p0_point_pack,submission_v341_v340_no_p0_point_agreement_ensemble_v340_agree2_b36__v173action_v300server,high,long,long,left,middle,True,False,False,False,True,True
130,15622,4,5,4->5,v341_no_p0_point_pack,submission_v341_v340_no_p0_point_agreement_ensemble_v340_agree2_depth_preserve_b24__v173action_v300server,high,half,half,left,middle,True,False,False,False,True,True
136,15641,4,5,4->5,v341_no_p0_point_pack,submission_v341_v340_no_p0_point_agreement_ensemble_v340_agree2_depth_preserve_b24__v173action_v300server,high,half,half,left,middle,True,False,False,False,True,True
147,15678,4,5,4->5,v341_no_p0_point_pack,submission_v341_v340_no_p0_point_agreement_ensemble_v340_agree2_depth_preserve_b24__v173action_v300server,high,half,half,left,middle,True,False,False,False,True,True
191,15829,4,8,4->8,v341_no_p0_point_pack,submission_v341_v340_no_p0_point_agreement_ensemble_v340_agree2_depth_preserve_b24__v173action_v300server,high,half,long,left,middle,False,False,False,False,True,True
467,16759,7,9,7->9,v341_no_p0_point_pack,submission_v341_v340_no_p0_point_agreement_ensemble_v340_agree2_depth_preserve_b24__v173action_v300server,high,long,long,left,right,True,False,False,False,True,True
568,17102,7,9,7->9,v341_no_p0_point_pack,submission_v341_v340_no_p0_point_agreement_ensemble_v340_agree2_depth_preserve_b24__v173action_v300server,high,long,long,left,right,True,False,False,False,True,True
744,17746,7,9,7->9,v341_no_p0_point_pack,submission_v341_v340_no_p0_point_agreement_ensemble_v340_agree2_depth_preserve_b24__v173action_v300server,high,long,long,left,right,True,False,False,False,True,True
777,17857,7,9,7->9,v341_no_p0_point_pack,submission_v341_v340_no_p0_point_agreement_ensemble_v340_agree2_depth_preserve_b24__v173action_v300server,high,long,long,left,right,True,False,False,False,True,True
879,18206,8,9,8->9,v341_no_p0_point_pack,submission_v341_v340_no_p0_point_agreement_ensemble_v340_agree2_depth_preserve_b24__v173action_v300server,high,long,long,middle,right,True,False,False,False,True,True
929,18378,2,5,2->5,v341_no_p0_point_pack,submission_v341_v340_no_p0_point_agreement_ensemble_v340_agree2_depth_preserve_b24__v173action_v300server,high,short,half,middle,middle,False,True,False,False,True,False
937,18405,2,5,2->5,v341_no_p0_point_pack,submission_v341_v340_no_p0_point_agreement_ensemble_v340_agree2_depth_preserve_b24__v173action_v300server,high,short,half,middle,middle,False,True,False,False,True,False
1085,18898,4,6,4->6,v341_no_p0_point_pack,submission_v341_v340_no_p0_point_agreement_ensemble_v340_agree2_depth_preserve_b24__v173action_v300server,high,half,half,left,right,True,False,False,False,True,True
1631,20568,7,8,7->8,v341_no_p0_point_pack,submission_v341_v340_no_p0_point_agreement_ensemble_v340_agree2_depth_preserve_b24__v173action_v300server,high,long,long,left,middle,True,False,False,False,True,True
1656,20626,9,6,9->6,v341_no_p0_point_pack,submission_v341_v340_no_p0_point_agreement_ensemble_v340_agree2_depth_preserve_b24__v173action_v300server,high,long,half,right,right,False,True,False,False,True,True
1658,20630,9,6,9->6,v341_no_p0_point_pack,submission_v341_v340_no_p0_point_agreement_ensemble_v340_agree2_depth_preserve_b24__v173action_v300server,high,long,half,right,right,False,True,False,False,True,True
1660,20634,8,6,8->6,v341_no_p0_point_pack,submission_v341_v340_no_p0_point_agreement_ensemble_v340_agree2_depth_preserve_b24__v173action_v300server,high,long,half,middle,right,False,False,False,False,True,True
1743,20830,8,9,8->9,v341_no_p0_point_pack,submission_v341_v340_no_p0_point_agreement_ensemble_v340_agree2_depth_preserve_b24__v173action_v300server,high,long,long,middle,right,True,False,False,False,True,True
1804,20967,7,8,7->8,v341_no_p0_point_pack,submission_v341_v340_no_p0_point_agreement_ensemble_v340_agree2_depth_preserve_b24__v173action_v300server,high,long,long,left,middle,True,False,False,False,True,True
138,15649,6,4,6->4,v341_no_p0_point_pack,submission_v341_v340_no_p0_point_agreement_ensemble_v340_agree2_longside_only_b24__v173action_v300server,high,half,half,right,left,True,False,False,False,True,True
199,15853,0,9,0->9,v341_no_p0_point_pack,submission_v341_v340_no_p0_point_agreement_ensemble_v340_agree2_longside_only_b24__v173action_v300server,high,terminal,long,terminal,right,False,False,False,True,False,True
209,15889,0,9,0->9,v341_no_p0_point_pack,submission_v341_v340_no_p0_point_agreement_ensemble_v340_agree2_longside_only_b24__v173action_v300server,high,terminal,long,terminal,right,False,False,False,True,False,True
467,16759,7,9,7->9,v341_no_p0_point_pack,submission_v341_v340_no_p0_point_agreement_ensemble_v340_agree2_longside_only_b24__v173action_v300server,high,long,long,left,right,True,False,False,False,True,True
568,17102,7,9,7->9,v341_no_p0_point_pack,submission_v341_v340_no_p0_point_agreement_ensemble_v340_agree2_longside_only_b24__v173action_v300server,high,long,long,left,right,True,False,False,False,True,True
744,17746,7,9,7->9,v341_no_p0_point_pack,submission_v341_v340_no_p0_point_agreement_ensemble_v340_agree2_longside_only_b24__v173action_v300server,high,long,long,left,right,True,False,False,False,True,True
777,17857,7,9,7->9,v341_no_p0_point_pack,submission_v341_v340_no_p0_point_agreement_ensemble_v340_agree2_longside_only_b24__v173action_v300server,high,long,long,left,right,True,False,False,False,True,True
784,17883,0,9,0->9,v341_no_p0_point_pack,submission_v341_v340_no_p0_point_agreement_ensemble_v340_agree2_longside_only_b24__v173action_v300server,high,terminal,long,terminal,right,False,False,False,True,False,True
879,18206,8,9,8->9,v341_no_p0_point_pack,submission_v341_v340_no_p0_point_agreement_ensemble_v340_agree2_longside_only_b24__v173action_v300server,high,long,long,middle,right,True,False,False,False,True,True
929,18378,2,5,2->5,v341_no_p0_point_pack,submission_v341_v340_no_p0_point_agreement_ensemble_v340_agree2_longside_only_b24__v173action_v300server,high,short,half,middle,middle,False,True,False,False,True,False
937,18405,2,5,2->5,v341_no_p0_point_pack,submission_v341_v340_no_p0_point_agreement_ensemble_v340_agree2_longside_only_b24__v173action_v300server,high,short,half,middle,middle,False,True,False,False,True,False
1233,19397,0,9,0->9,v341_no_p0_point_pack,submission_v341_v340_no_p0_point_agreement_ensemble_v340_agree2_longside_only_b24__v173action_v300server,high,terminal,long,terminal,right,False,False,False,True,False,True
1631,20568,7,8,7->8,v341_no_p0_point_pack,submission_v341_v340_no_p0_point_agreement_ensemble_v340_agree2_longside_only_b24__v173action_v300server,high,long,long,left,middle,True,False,False,False,True,True
1656,20626,9,6,9->6,v341_no_p0_point_pack,submission_v341_v340_no_p0_point_agreement_ensemble_v340_agree2_longside_only_b24__v173action_v300server,high,long,half,right,right,False,True,False,False,True,True
1658,20630,9,6,9->6,v341_no_p0_point_pack,submission_v341_v340_no_p0_point_agreement_ensemble_v340_agree2_longside_only_b24__v173action_v300server,high,long,half,right,right,False,True,False,False,True,True
1660,20634,8,6,8->6,v341_no_p0_point_pack,submission_v341_v340_no_p0_point_agreement_ensemble_v340_agree2_longside_only_b24__v173action_v300server,high,long,half,middle,right,False,False,False,False,True,True
1743,20830,8,9,8->9,v341_no_p0_point_pack,submission_v341_v340_no_p0_point_agreement_ensemble_v340_agree2_longside_only_b24__v173action_v300server,high,long,long,middle,right,True,False,False,False,True,True
1804,20967,7,8,7->8,v341_no_p0_point_pack,submission_v341_v340_no_p0_point_agreement_ensemble_v340_agree2_longside_only_b24__v173action_v300server,high,long,long,left,middle,True,False,False,False,True,True
130,15622,4,5,4->5,v341_no_p0_point_pack,submission_v341_v340_no_p0_point_agreement_ensemble_v340_agree3_all__v173action_v300server,high,half,half,left,middle,True,False,False,False,True,True
136,15641,4,5,4->5,v341_no_p0_point_pack,submission_v341_v340_no_p0_point_agreement_ensemble_v340_agree3_all__v173action_v300server,high,half,half,left,middle,True,False,False,False,True,True
147,15678,4,5,4->5,v341_no_p0_point_pack,submission_v341_v340_no_p0_point_agreement_ensemble_v340_agree3_all__v173action_v300server,high,half,half,left,middle,True,False,False,False,True,True
199,15853,0,9,0->9,v341_no_p0_point_pack,submission_v341_v340_no_p0_point_agreement_ensemble_v340_agree3_all__v173action_v300server,high,terminal,long,terminal,right,False,False,False,True,False,True
209,15889,0,9,0->9,v341_no_p0_point_pack,submission_v341_v340_no_p0_point_agreement_ensemble_v340_agree3_all__v173action_v300server,high,terminal,long,terminal,right,False,False,False,True,False,True
236,15977,0,4,0->4,v341_no_p0_point_pack,submission_v341_v340_no_p0_point_agreement_ensemble_v340_agree3_all__v173action_v300server,high,terminal,half,terminal,left,False,False,False,True,False,True
467,16759,7,9,7->9,v341_no_p0_point_pack,submission_v341_v340_no_p0_point_agreement_ensemble_v340_agree3_all__v173action_v300server,high,long,long,left,right,True,False,False,False,True,True
568,17102,7,9,7->9,v341_no_p0_point_pack,submission_v341_v340_no_p0_point_agreement_ensemble_v340_agree3_all__v173action_v300server,high,long,long,left,right,True,False,False,False,True,True
730,17696,2,3,2->3,v341_no_p0_point_pack,submission_v341_v340_no_p0_point_agreement_ensemble_v340_agree3_all__v173action_v300server,high,short,short,middle,right,True,False,False,False,True,True
744,17746,7,9,7->9,v341_no_p0_point_pack,submission_v341_v340_no_p0_point_agreement_ensemble_v340_agree3_all__v173action_v300server,high,long,long,left,right,True,False,False,False,True,True
777,17857,7,9,7->9,v341_no_p0_point_pack,submission_v341_v340_no_p0_point_agreement_ensemble_v340_agree3_all__v173action_v300server,high,long,long,left,right,True,False,False,False,True,True
784,17883,0,9,0->9,v341_no_p0_point_pack,submission_v341_v340_no_p0_point_agreement_ensemble_v340_agree3_all__v173action_v300server,high,terminal,long,terminal,right,False,False,False,True,False,True
797,17930,0,1,0->1,v341_no_p0_point_pack,submission_v341_v340_no_p0_point_agreement_ensemble_v340_agree3_all__v173action_v300server,high,terminal,short,terminal,left,False,False,False,True,False,True
804,17952,1,2,1->2,v341_no_p0_point_pack,submission_v341_v340_no_p0_point_agreement_ensemble_v340_agree3_all__v173action_v300server,high,short,short,left,middle,True,False,False,False,True,True
806,17958,0,1,0->1,v341_no_p0_point_pack,submission_v341_v340_no_p0_point_agreement_ensemble_v340_agree3_all__v173action_v300server,high,terminal,short,terminal,left,False,False,False,True,False,True
879,18206,8,9,8->9,v341_no_p0_point_pack,submission_v341_v340_no_p0_point_agreement_ensemble_v340_agree3_all__v173action_v300server,high,long,long,middle,right,True,False,False,False,True,True
1085,18898,4,6,4->6,v341_no_p0_point_pack,submission_v341_v340_no_p0_point_agreement_ensemble_v340_agree3_all__v173action_v300server,high,half,half,left,right,True,False,False,False,True,True
1105,18965,8,9,8->9,v341_no_p0_point_pack,submission_v341_v340_no_p0_point_agreement_ensemble_v340_agree3_all__v173action_v300server,high,long,long,middle,right,True,False,False,False,True,True
1233,19397,0,9,0->9,v341_no_p0_point_pack,submission_v341_v340_no_p0_point_agreement_ensemble_v340_agree3_all__v173action_v300server,high,terminal,long,terminal,right,False,False,False,True,False,True
1250,20014,0,2,0->2,v341_no_p0_point_pack,submission_v341_v340_no_p0_point_agreement_ensemble_v340_agree3_all__v173action_v300server,high,terminal,short,terminal,middle,False,False,False,True,False,False
1328,20092,8,9,8->9,v341_no_p0_point_pack,submission_v341_v340_no_p0_point_agreement_ensemble_v340_agree3_all__v173action_v300server,high,long,long,middle,right,True,False,False,False,True,True
1349,20113,7,9,7->9,v341_no_p0_point_pack,submission_v341_v340_no_p0_point_agreement_ensemble_v340_agree3_all__v173action_v300server,high,long,long,left,right,True,False,False,False,True,True
1379,20143,0,8,0->8,v341_no_p0_point_pack,submission_v341_v340_no_p0_point_agreement_ensemble_v340_agree3_all__v173action_v300server,high,terminal,long,terminal,middle,False,False,False,True,False,False
1390,20154,0,9,0->9,v341_no_p0_point_pack,submission_v341_v340_no_p0_point_agreement_ensemble_v340_agree3_all__v173action_v300server,high,terminal,long,terminal,right,False,False,False,True,False,True
1411,20175,8,9,8->9,v341_no_p0_point_pack,submission_v341_v340_no_p0_point_agreement_ensemble_v340_agree3_all__v173action_v300server,high,long,long,middle,right,True,False,False,False,True,True
1427,20191,0,9,0->9,v341_no_p0_point_pack,submission_v341_v340_no_p0_point_agreement_ensemble_v340_agree3_all__v173action_v300server,high,terminal,long,terminal,right,False,False,False,True,False,True
1450,20214,7,9,7->9,v341_no_p0_point_pack,submission_v341_v340_no_p0_point_agreement_ensemble_v340_agree3_all__v173action_v300server,high,long,long,left,right,True,False,False,False,True,True
1487,20251,8,9,8->9,v341_no_p0_point_pack,submission_v341_v340_no_p0_point_agreement_ensemble_v340_agree3_all__v173action_v300server,high,long,long,middle,right,True,False,False,False,True,True
1502,20280,0,9,0->9,v341_no_p0_point_pack,submission_v341_v340_no_p0_point_agreement_ensemble_v340_agree3_all__v173action_v300server,high,terminal,long,terminal,right,False,False,False,True,False,True
1541,20369,0,7,0->7,v341_no_p0_point_pack,submission_v341_v340_no_p0_point_agreement_ensemble_v340_agree3_all__v173action_v300server,high,terminal,long,terminal,left,False,False,False,True,False,True
1546,20379,0,8,0->8,v341_no_p0_point_pack,submission_v341_v340_no_p0_point_agreement_ensemble_v340_agree3_all__v173action_v300server,high,terminal,long,terminal,middle,False,False,False,True,False,False
1584,20464,0,7,0->7,v341_no_p0_point_pack,submission_v341_v340_no_p0_point_agreement_ensemble_v340_agree3_all__v173action_v300server,high,terminal,long,terminal,left,False,False,False,True,False,True
1621,20547,7,9,7->9,v341_no_p0_point_pack,submission_v341_v340_no_p0_point_agreement_ensemble_v340_agree3_all__v173action_v300server,high,long,long,left,right,True,False,False,False,True,True
1692,20709,7,9,7->9,v341_no_p0_point_pack,submission_v341_v340_no_p0_point_agreement_ensemble_v340_agree3_all__v173action_v300server,high,long,long,left,right,True,False,False,False,True,True
1782,20918,0,9,0->9,v341_no_p0_point_pack,submission_v341_v340_no_p0_point_agreement_ensemble_v340_agree3_all__v173action_v300server,high,terminal,long,terminal,right,False,False,False,True,False,True
1816,20994,6,5,6->5,v341_no_p0_point_pack,submission_v341_v340_no_p0_point_agreement_ensemble_v340_agree3_all__v173action_v300server,high,half,half,right,middle,True,False,False,False,True,True
929,18378,2,5,2->5,v345_nonpoint0_utility_optimizer,submission_v345_nonp0_util_b12__v173action_v300server,normal,short,half,middle,middle,False,True,False,False,True,False
937,18405,2,5,2->5,v345_nonpoint0_utility_optimizer,submission_v345_nonp0_util_b12__v173action_v300server,normal,short,half,middle,middle,False,True,False,False,True,False
1053,18779,9,8,9->8,v345_nonpoint0_utility_optimizer,submission_v345_nonp0_util_b12__v173action_v300server,normal,long,long,right,middle,True,False,False,False,True,True
1071,18846,9,8,9->8,v345_nonpoint0_utility_optimizer,submission_v345_nonp0_util_b12__v173action_v300server,normal,long,long,right,middle,True,False,False,False,True,True
1158,19136,7,8,7->8,v345_nonpoint0_utility_optimizer,submission_v345_nonp0_util_b12__v173action_v300server,normal,long,long,left,middle,True,False,False,False,True,True
1227,19375,9,8,9->8,v345_nonpoint0_utility_optimizer,submission_v345_nonp0_util_b12__v173action_v300server,normal,long,long,right,middle,True,False,False,False,True,True
1631,20568,7,8,7->8,v345_nonpoint0_utility_optimizer,submission_v345_nonp0_util_b12__v173action_v300server,normal,long,long,left,middle,True,False,False,False,True,True
1656,20626,9,6,9->6,v345_nonpoint0_utility_optimizer,submission_v345_nonp0_util_b12__v173action_v300server,normal,long,half,right,right,False,True,False,False,True,True
1658,20630,9,6,9->6,v345_nonpoint0_utility_optimizer,submission_v345_nonp0_util_b12__v173action_v300server,normal,long,half,right,right,False,True,False,False,True,True
1660,20634,8,6,8->6,v345_nonpoint0_utility_optimizer,submission_v345_nonp0_util_b12__v173action_v300server,normal,long,half,middle,right,False,False,False,False,True,True
1743,20830,8,9,8->9,v345_nonpoint0_utility_optimizer,submission_v345_nonp0_util_b12__v173action_v300server,normal,long,long,middle,right,True,False,False,False,True,True
1804,20967,7,8,7->8,v345_nonpoint0_utility_optimizer,submission_v345_nonp0_util_b12__v173action_v300server,normal,long,long,left,middle,True,False,False,False,True,True
1631,20568,7,8,7->8,v345_nonpoint0_utility_optimizer,submission_v345_nonp0_util_b18__v173action_v300server,normal,long,long,left,middle,True,False,False,False,True,True
1656,20626,9,6,9->6,v345_nonpoint0_utility_optimizer,submission_v345_nonp0_util_b18__v173action_v300server,normal,long,half,right,right,False,True,False,False,True,True
1658,20630,9,6,9->6,v345_nonpoint0_utility_optimizer,submission_v345_nonp0_util_b18__v173action_v300server,normal,long,half,right,right,False,True,False,False,True,True
1660,20634,8,6,8->6,v345_nonpoint0_utility_optimizer,submission_v345_nonp0_util_b18__v173action_v300server,normal,long,half,middle,right,False,False,False,False,True,True
1743,20830,8,9,8->9,v345_nonpoint0_utility_optimizer,submission_v345_nonp0_util_b18__v173action_v300server,normal,long,long,middle,right,True,False,False,False,True,True
1804,20967,7,8,7->8,v345_nonpoint0_utility_optimizer,submission_v345_nonp0_util_b18__v173action_v300server,normal,long,long,left,middle,True,False,False,False,True,True
0,15188,8,9,8->9,v345_nonpoint0_utility_optimizer,submission_v345_nonp0_util_b36__v173action_v300server,normal,long,long,middle,right,True,False,False,False,True,True
130,15622,4,5,4->5,v345_nonpoint0_utility_optimizer,submission_v345_nonp0_util_b36__v173action_v300server,normal,half,half,left,middle,True,False,False,False,True,True
136,15641,4,5,4->5,v345_nonpoint0_utility_optimizer,submission_v345_nonp0_util_b36__v173action_v300server,normal,half,half,left,middle,True,False,False,False,True,True
147,15678,4,5,4->5,v345_nonpoint0_utility_optimizer,submission_v345_nonp0_util_b36__v173action_v300server,normal,half,half,left,middle,True,False,False,False,True,True
213,15905,8,9,8->9,v345_nonpoint0_utility_optimizer,submission_v345_nonp0_util_b36__v173action_v300server,normal,long,long,middle,right,True,False,False,False,True,True
467,16759,7,9,7->9,v345_nonpoint0_utility_optimizer,submission_v345_nonp0_util_b36__v173action_v300server,normal,long,long,left,right,True,False,False,False,True,True
568,17102,7,9,7->9,v345_nonpoint0_utility_optimizer,submission_v345_nonp0_util_b36__v173action_v300server,normal,long,long,left,right,True,False,False,False,True,True
622,17305,9,8,9->8,v345_nonpoint0_utility_optimizer,submission_v345_nonp0_util_b36__v173action_v300server,normal,long,long,right,middle,True,False,False,False,True,True
744,17746,7,9,7->9,v345_nonpoint0_utility_optimizer,submission_v345_nonp0_util_b36__v173action_v300server,normal,long,long,left,right,True,False,False,False,True,True
777,17857,7,9,7->9,v345_nonpoint0_utility_optimizer,submission_v345_nonp0_util_b36__v173action_v300server,normal,long,long,left,right,True,False,False,False,True,True
879,18206,8,9,8->9,v345_nonpoint0_utility_optimizer,submission_v345_nonp0_util_b36__v173action_v300server,normal,long,long,middle,right,True,False,False,False,True,True
1085,18898,4,6,4->6,v345_nonpoint0_utility_optimizer,submission_v345_nonp0_util_b36__v173action_v300server,normal,half,half,left,right,True,False,False,False,True,True
